,StartDateTime,ProductionOrder,BinCode,SubstrateSessionId,MeasureDataId,ContactId,EnvironmentSetPointId,SiteId,LimitsId,EnvironmentSetPointPos,ContactElapsedMs,IsSubstrateGradeProduction,AllWithin,X_OnSubstrate,Y_OnSubstrate,DutFirmwareMajorVersion,DutFirmwareMinorVersion,ResetOnPmCalibrationSuccessful,DeleteCalibrationSuccessful,DeviceId,DeviceIdInternal,T15,ProductionDate,ProductionDateIsPass,ProductionDateIsWritten,ReadLmCalibBin,ReadPmCalibBin,ReadAllBinsGoodQualityIndicator,AutoCleaningInterval_Reset,SetTargetFanSpeed,SetUpdateInterval,SetPeakThreshold,SetPeakClippingLimit,SetLaserSetPoint,SetNoiseSuppression,SetParametersVersionMajor,SetParametersVersionMinor,SetPeakBitShift,VoltageIn,VoltageSclTx,VoltageSdaRx,VoltageIfSelect,VoltageBoot,VoltageShieldTest,PhotoTicksLaserOff,PhotoTicksLaserOn,PhotoTicksDiff,FanSpeedMedian_Arz,FanVoltageMedian_Arz,FanSpeedStd_Arz,FanVoltageStd_Arz,PmNormRate_Arz,CountRate_Arz,PmNormRateAligned_Arz,FanSpeedMedian_Kcl,FanVoltageMedian_Kcl,FanSpeedStd_Kcl,FanVoltageStd_Kcl,PmNormRate_Kcl,CountRate_Kcl,PmNormRateAligned_Kcl,CalculationSuccessful,WarningCode,ErrorCode,KclHyp_0,KclHyp_1,KclHyp_2,KclHyp_3,KclHyp_4,KclHyp_5,ArzHyp_0,ArzHyp_1,ArzHyp_2,ArzHyp_3,ArzHyp_4,ArzHyp_5,Omega,GainKclMc_0p5,GainKclMc_1p0,GainKclMc_2p5,GainKclMc_4p0,GainKclMc_10p0,GainKclNc_0p5,GainKclNc_1p0,GainKclNc_2p5,GainKclNc_4p0,GainKclNc_10p0,GainArzMc_0p5,GainArzMc_1p0,GainArzMc_2p5,GainArzMc_4p0,GainArzMc_10p0,GainArzNc_0p5,GainArzNc_1p0,GainArzNc_2p5,GainArzNc_4p0,GainArzNc_10p0,AlphaMc_0p5,AlphaNc_0p5,AlphaMc_1p0,AlphaNc_1p0,AlphaMc_2p5,AlphaNc_2p5,AlphaMc_4p0,AlphaNc_4p0,AlphaMc_10p0,AlphaNc_10p0,BetaMc_0p5,BetaNc_0p5,BetaMc_1p0,BetaNc_1p0,BetaMc_2p5,BetaNc_2p5,BetaMc_4p0,BetaNc_4p0,BetaMc_10p0,BetaNc_10p0,WriteCalibrationSuccessful,Pm2p5NumbConcDutAccuracy_Remeasurement,Pm2p5MassConcDutAccuracy_Remeasurement,Pm2p5NumbConcDutNoise_Remeasurement,Pm2p5MassConcDutNoise_Remeasurement,Pm2p5NumbConcDutMean_Remeasurement,Pm2p5MassConcDutMean_Remeasurement,AutoCleaningInterval_Final,SaturatedBins_Kcl,SaturatedBins_Arz,OmegaInterceptMc_0p5,OmegaInterceptNc_0p5,OmegaInterceptMc_1p0,OmegaInterceptNc_1p0,OmegaInterceptMc_2p5,OmegaInterceptNc_2p5,OmegaInterceptMc_4p0,OmegaInterceptNc_4p0,OmegaInterceptMc_10p0,OmegaInterceptNc_10p0,OmegaInterceptNcDiff_Bin01,OmegaInterceptNcDiff_Bin02,OmegaInterceptNcDiff_Bin03,OmegaInterceptNcDiff_Bin04,OmegaInterceptNcDiff_Bin05,MD5,DutFirmwareMajorVersion_LTL,DutFirmwareMajorVersion_UTL,DutFirmwareMinorVersion_LTL,DutFirmwareMinorVersion_UTL,ResetOnPmCalibrationSuccessful_LTL,ResetOnPmCalibrationSuccessful_UTL,DeleteCalibrationSuccessful_LTL,DeleteCalibrationSuccessful_UTL,DeviceIdInternal_LTL,DeviceIdInternal_UTL,T15_LTL,T15_UTL,ProductionDateIsPass_LTL,ProductionDateIsPass_UTL,ProductionDateIsWritten_LTL,ProductionDateIsWritten_UTL,ReadLmCalibBin_LTL,ReadLmCalibBin_UTL,ReadPmCalibBin_LTL,ReadPmCalibBin_UTL,ReadAllBinsGoodQualityIndicator_LTL,ReadAllBinsGoodQualityIndicator_UTL,AutoCleaningInterval_Reset_LTL,AutoCleaningInterval_Reset_UTL,SetTargetFanSpeed_LTL,SetTargetFanSpeed_UTL,SetUpdateInterval_LTL,SetUpdateInterval_UTL,SetPeakThreshold_LTL,SetPeakThreshold_UTL,SetPeakClippingLimit_LTL,SetPeakClippingLimit_UTL,SetLaserSetPoint_LTL,SetLaserSetPoint_UTL,SetNoiseSuppression_LTL,SetNoiseSuppression_UTL,SetParametersVersionMajor_LTL,SetParametersVersionMajor_UTL,SetParametersVersionMinor_LTL,SetParametersVersionMinor_UTL,SetPeakBitShift_LTL,SetPeakBitShift_UTL,VoltageIn_LTL,VoltageIn_UTL,VoltageSclTx_LTL,VoltageSclTx_UTL,VoltageSdaRx_LTL,VoltageSdaRx_UTL,VoltageIfSelect_LTL,VoltageIfSelect_UTL,VoltageBoot_LTL,VoltageBoot_UTL,VoltageShieldTest_LTL,VoltageShieldTest_UTL,PhotoTicksLaserOff_LTL,PhotoTicksLaserOff_UTL,PhotoTicksLaserOn_LTL,PhotoTicksLaserOn_UTL,PhotoTicksDiff_LTL,PhotoTicksDiff_UTL,FanSpeedMedian_Arz_LTL,FanSpeedMedian_Arz_UTL,FanVoltageMedian_Arz_LTL,FanVoltageMedian_Arz_UTL,FanSpeedStd_Arz_LTL,FanSpeedStd_Arz_UTL,FanVoltageStd_Arz_LTL,FanVoltageStd_Arz_UTL,PmNormRate_Arz_LTL,PmNormRate_Arz_UTL,CountRate_Arz_LTL,CountRate_Arz_UTL,PmNormRateAligned_Arz_LTL,PmNormRateAligned_Arz_UTL,FanSpeedMedian_Kcl_LTL,FanSpeedMedian_Kcl_UTL,FanVoltageMedian_Kcl_LTL,FanVoltageMedian_Kcl_UTL,FanSpeedStd_Kcl_LTL,FanSpeedStd_Kcl_UTL,FanVoltageStd_Kcl_LTL,FanVoltageStd_Kcl_UTL,PmNormRate_Kcl_LTL,PmNormRate_Kcl_UTL,CountRate_Kcl_LTL,CountRate_Kcl_UTL,PmNormRateAligned_Kcl_LTL,PmNormRateAligned_Kcl_UTL,CalculationSuccessful_LTL,CalculationSuccessful_UTL,WarningCode_LTL,WarningCode_UTL,ErrorCode_LTL,ErrorCode_UTL,KclHyp_0_LTL,KclHyp_0_UTL,KclHyp_1_LTL,KclHyp_1_UTL,KclHyp_2_LTL,KclHyp_2_UTL,KclHyp_3_LTL,KclHyp_3_UTL,KclHyp_4_LTL,KclHyp_4_UTL,KclHyp_5_LTL,KclHyp_5_UTL,ArzHyp_0_LTL,ArzHyp_0_UTL,ArzHyp_1_LTL,ArzHyp_1_UTL,ArzHyp_2_LTL,ArzHyp_2_UTL,ArzHyp_3_LTL,ArzHyp_3_UTL,ArzHyp_4_LTL,ArzHyp_4_UTL,ArzHyp_5_LTL,ArzHyp_5_UTL,Omega_LTL,Omega_UTL,GainKclMc_0p5_LTL,GainKclMc_0p5_UTL,GainKclMc_1p0_LTL,GainKclMc_1p0_UTL,GainKclMc_2p5_LTL,GainKclMc_2p5_UTL,GainKclMc_4p0_LTL,GainKclMc_4p0_UTL,GainKclMc_10p0_LTL,GainKclMc_10p0_UTL,GainKclNc_0p5_LTL,GainKclNc_0p5_UTL,GainKclNc_1p0_LTL,GainKclNc_1p0_UTL,GainKclNc_2p5_LTL,GainKclNc_2p5_UTL,GainKclNc_4p0_LTL,GainKclNc_4p0_UTL,GainKclNc_10p0_LTL,GainKclNc_10p0_UTL,GainArzMc_0p5_LTL,GainArzMc_0p5_UTL,GainArzMc_1p0_LTL,GainArzMc_1p0_UTL,GainArzMc_2p5_LTL,GainArzMc_2p5_UTL,GainArzMc_4p0_LTL,GainArzMc_4p0_UTL,GainArzMc_10p0_LTL,GainArzMc_10p0_UTL,GainArzNc_0p5_LTL,GainArzNc_0p5_UTL,GainArzNc_1p0_LTL,GainArzNc_1p0_UTL,GainArzNc_2p5_LTL,GainArzNc_2p5_UTL,GainArzNc_4p0_LTL,GainArzNc_4p0_UTL,GainArzNc_10p0_LTL,GainArzNc_10p0_UTL,AlphaMc_0p5_LTL,AlphaMc_0p5_UTL,AlphaNc_0p5_LTL,AlphaNc_0p5_UTL,AlphaMc_1p0_LTL,AlphaMc_1p0_UTL,AlphaNc_1p0_LTL,AlphaNc_1p0_UTL,AlphaMc_2p5_LTL,AlphaMc_2p5_UTL,AlphaNc_2p5_LTL,AlphaNc_2p5_UTL,AlphaMc_4p0_LTL,AlphaMc_4p0_UTL,AlphaNc_4p0_LTL,AlphaNc_4p0_UTL,AlphaMc_10p0_LTL,AlphaMc_10p0_UTL,AlphaNc_10p0_LTL,AlphaNc_10p0_UTL,BetaMc_0p5_LTL,BetaMc_0p5_UTL,BetaNc_0p5_LTL,BetaNc_0p5_UTL,BetaMc_1p0_LTL,BetaMc_1p0_UTL,BetaNc_1p0_LTL,BetaNc_1p0_UTL,BetaMc_2p5_LTL,BetaMc_2p5_UTL,BetaNc_2p5_LTL,BetaNc_2p5_UTL,BetaMc_4p0_LTL,BetaMc_4p0_UTL,BetaNc_4p0_LTL,BetaNc_4p0_UTL,BetaMc_10p0_LTL,BetaMc_10p0_UTL,BetaNc_10p0_LTL,BetaNc_10p0_UTL,WriteCalibrationSuccessful_LTL,WriteCalibrationSuccessful_UTL,Pm2p5NumbConcDutAccuracy_Remeasurement_LTL,Pm2p5NumbConcDutAccuracy_Remeasurement_UTL,Pm2p5MassConcDutAccuracy_Remeasurement_LTL,Pm2p5MassConcDutAccuracy_Remeasurement_UTL,Pm2p5NumbConcDutNoise_Remeasurement_LTL,Pm2p5NumbConcDutNoise_Remeasurement_UTL,Pm2p5MassConcDutNoise_Remeasurement_LTL,Pm2p5MassConcDutNoise_Remeasurement_UTL,Pm2p5NumbConcDutMean_Remeasurement_LTL,Pm2p5NumbConcDutMean_Remeasurement_UTL,Pm2p5MassConcDutMean_Remeasurement_LTL,Pm2p5MassConcDutMean_Remeasurement_UTL,AutoCleaningInterval_Final_LTL,AutoCleaningInterval_Final_UTL,SaturatedBins_Kcl_LTL,SaturatedBins_Kcl_UTL,SaturatedBins_Arz_LTL,SaturatedBins_Arz_UTL,OmegaInterceptMc_0p5_LTL,OmegaInterceptMc_0p5_UTL,OmegaInterceptNc_0p5_LTL,OmegaInterceptNc_0p5_UTL,OmegaInterceptMc_1p0_LTL,OmegaInterceptMc_1p0_UTL,OmegaInterceptNc_1p0_LTL,OmegaInterceptNc_1p0_UTL,OmegaInterceptMc_2p5_LTL,OmegaInterceptMc_2p5_UTL,OmegaInterceptNc_2p5_LTL,OmegaInterceptNc_2p5_UTL,OmegaInterceptMc_4p0_LTL,OmegaInterceptMc_4p0_UTL,OmegaInterceptNc_4p0_LTL,OmegaInterceptNc_4p0_UTL,OmegaInterceptMc_10p0_LTL,OmegaInterceptMc_10p0_UTL,OmegaInterceptNc_10p0_LTL,OmegaInterceptNc_10p0_UTL,OmegaInterceptNcDiff_Bin01_LTL,OmegaInterceptNcDiff_Bin01_UTL,OmegaInterceptNcDiff_Bin02_LTL,OmegaInterceptNcDiff_Bin02_UTL,OmegaInterceptNcDiff_Bin03_LTL,OmegaInterceptNcDiff_Bin03_UTL,OmegaInterceptNcDiff_Bin04_LTL,OmegaInterceptNcDiff_Bin04_UTL,OmegaInterceptNcDiff_Bin05_LTL,OmegaInterceptNcDiff_Bin05_UTL,MeasureDataCommonId,LimitsCommonId,PmSetupId,PmTrayId,PmRefId,PmRefCalibDate,RhTRef1Id,RhTRef2Id,RhTAtmId,RhTSagId,AtmHeatingDeviceCurrent,T1RefMean,Rh1RefMean,T2RefMean,Rh2RefMean,TAtmRefMean,RhAtmRefMean,TSagRefMean,RhSagRefMean,AmbientPressureRefMean,TTsiMean,NumberOfDuts,ZeroInterceptPm2p5NumbConcRef_Arz,ZeroInterceptPm10p0NumbConcRef_Arz,DecayRatePm2p5NumbConcRef_Arz,NoisePm2p5NumbConcRef_Arz,PreCleaningTime_Arz,PostCleanPm10P0NumbConcMean_Arz,PostCleanPm10P0MassConcMean_Arz,ZeroInterceptPm2p5NumbConcRef_Kcl,ZeroInterceptPm10p0NumbConcRef_Kcl,DecayRatePm2p5NumbConcRef_Kcl,NoisePm2p5NumbConcRef_Kcl,PreCleaningTime_Kcl,PostCleanPm10P0NumbConcMean_Kcl,PostCleanPm10P0MassConcMean_Kcl,ZeroInterceptPm2p5NumbConcRef_Remeasurement,ZeroInterceptPm10p0NumbConcRef_Remeasurement,DecayRatePm2p5NumbConcRef_Remeasurement,NoisePm2p5NumbConcRef_Remeasurement,PreCleaningTime_Remeasurement,PostCleanPm10P0NumbConcMean_Remeasurement,PostCleanPm10P0MassConcMean_Remeasurement,MeanParticleSize_Arz,MeanParticleSize_Kcl,MeanParticleSize_Remeasurement,Pm2p5NumbConcRefNoise_Remeasurement,Pm2p5NumbConcRefFitOutliers_Remeasurement,Pm2p5NumbConcRefFitQuality_Remeasurement,AtmHeatingDeviceCurrent_LTL,AtmHeatingDeviceCurrent_UTL,T1RefMean_LTL,T1RefMean_UTL,Rh1RefMean_LTL,Rh1RefMean_UTL,T2RefMean_LTL,T2RefMean_UTL,Rh2RefMean_LTL,Rh2RefMean_UTL,TAtmRefMean_LTL,TAtmRefMean_UTL,RhAtmRefMean_LTL,RhAtmRefMean_UTL,TSagRefMean_LTL,TSagRefMean_UTL,RhSagRefMean_LTL,RhSagRefMean_UTL,AmbientPressureRefMean_LTL,AmbientPressureRefMean_UTL,TTsiMean_LTL,TTsiMean_UTL,NumberOfDuts_LTL,NumberOfDuts_UTL,ZeroInterceptPm2p5NumbConcRef_Arz_LTL,ZeroInterceptPm2p5NumbConcRef_Arz_UTL,ZeroInterceptPm10p0NumbConcRef_Arz_LTL,ZeroInterceptPm10p0NumbConcRef_Arz_UTL,DecayRatePm2p5NumbConcRef_Arz_LTL,DecayRatePm2p5NumbConcRef_Arz_UTL,NoisePm2p5NumbConcRef_Arz_LTL,NoisePm2p5NumbConcRef_Arz_UTL,PreCleaningTime_Arz_LTL,PreCleaningTime_Arz_UTL,PostCleanPm10P0NumbConcMean_Arz_LTL,PostCleanPm10P0NumbConcMean_Arz_UTL,PostCleanPm10P0MassConcMean_Arz_LTL,PostCleanPm10P0MassConcMean_Arz_UTL,ZeroInterceptPm2p5NumbConcRef_Kcl_LTL,ZeroInterceptPm2p5NumbConcRef_Kcl_UTL,ZeroInterceptPm10p0NumbConcRef_Kcl_LTL,ZeroInterceptPm10p0NumbConcRef_Kcl_UTL,DecayRatePm2p5NumbConcRef_Kcl_LTL,DecayRatePm2p5NumbConcRef_Kcl_UTL,NoisePm2p5NumbConcRef_Kcl_LTL,NoisePm2p5NumbConcRef_Kcl_UTL,PreCleaningTime_Kcl_LTL,PreCleaningTime_Kcl_UTL,PostCleanPm10P0NumbConcMean_Kcl_LTL,PostCleanPm10P0NumbConcMean_Kcl_UTL,PostCleanPm10P0MassConcMean_Kcl_LTL,PostCleanPm10P0MassConcMean_Kcl_UTL,ZeroInterceptPm2p5NumbConcRef_Remeasurement_LTL,ZeroInterceptPm2p5NumbConcRef_Remeasurement_UTL,ZeroInterceptPm10p0NumbConcRef_Remeasurement_LTL,ZeroInterceptPm10p0NumbConcRef_Remeasurement_UTL,DecayRatePm2p5NumbConcRef_Remeasurement_LTL,DecayRatePm2p5NumbConcRef_Remeasurement_UTL,NoisePm2p5NumbConcRef_Remeasurement_LTL,NoisePm2p5NumbConcRef_Remeasurement_UTL,PreCleaningTime_Remeasurement_LTL,PreCleaningTime_Remeasurement_UTL,PostCleanPm10P0NumbConcMean_Remeasurement_LTL,PostCleanPm10P0NumbConcMean_Remeasurement_UTL,PostCleanPm10P0MassConcMean_Remeasurement_LTL,PostCleanPm10P0MassConcMean_Remeasurement_UTL,MeanParticleSize_Arz_LTL,MeanParticleSize_Arz_UTL,MeanParticleSize_Kcl_LTL,MeanParticleSize_Kcl_UTL,Pm2p5NumbConcRefNoise_Remeasurement_LTL,Pm2p5NumbConcRefNoise_Remeasurement_UTL,Pm2p5NumbConcRefFitOutliers_Remeasurement_LTL,Pm2p5NumbConcRefFitOutliers_Remeasurement_UTL,Pm2p5NumbConcRefFitQuality_Remeasurement_LTL,Pm2p5NumbConcRefFitQuality_Remeasurement_UTL,MeanParticleSize_Remeasurement_LTL,MeanParticleSize_Remeasurement_UTL,TrayId,TestSpecId,SubstrateGradeId,ApplicationSessionId,FileIdentifier,ProductGroupId,MaterialId,SessionGuid,Operator,ChamberFacilityId,ChamberSlot,StartDateTimeUTC,EndDateTime,EndDateTimeUTC,SessionOrdinal,Comment,SubstrateNr,RelativeSessionDirectory,MC03ModuleId,ProcessDutId,ModuleId,TestThatBinned,BinQualityId,HardBinCode,HardBinQualityId,Site,PlatformNr,PlatformChannel,MuxPosition,ApplicationId,SetupFacilityId,MachineName,ExecutionMode,FacilityId,FacilityNr,Description,MaterialNumber,MaterialAlias
11032,2023-03-06 14:59:25,90002911040,E5,7545.0,428758.0,7545.0,1.0,6.0,15.0,0.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,True,True,F14A1AC69E22820D,-1.060005321933422e+18,True,03/06/2023 00:00:00,True,True,1.0,127.0,False,0.0,5000.0,1000.0,28.0,4096.0,140.0,5.0,0.0,0.0,0.0,0.5305575132369995,0.662158191204071,0.6602508425712585,0.7258654236793518,0.7418884634971619,0.4073304533958435,3021.0,3056.0,35.0,4995.0,2.989096641540528,8.90053939819336,0.0057138176634907,0.2838636934757232,522.0689697265625,0.2203694730997085,4995.0,2.989096641540528,8.34814167022705,0.0039053396321833,0.1992738395929336,315.8103332519531,0.1747494488954544,True,0.0,0.0,0.8842124938964844,0.368744283914566,0.1654736250638961,0.1022801622748375,0.1337280869483947,0.162695899605751,0.4502677321434021,0.2740097939968109,0.1918345391750335,0.1413663476705551,0.2685406804084778,0.7702457904815674,0.7050535678863525,0.7194413542747498,0.7309247851371765,0.7665236592292786,0.7665236592292786,0.7665236592292786,4.971498966217041,5.726399898529053,5.741750240325928,5.743105411529541,5.744036674499512,0.5879293084144592,0.5790591239929199,1.1627581119537354,1.6439731121063232,1.868637204170227,2.5854570865631104,3.941528797149658,4.548776149749756,4.668194770812988,4.694854736328125,0.2735583484172821,-3.1182196140289307,0.2160342633724212,-0.3250888586044311,2.1099307537078857,1.6970484256744385,3.7414584159851074,2.0986902713775635,4.503167629241943,2.1868529319763184,0.4458830058574676,8.08971881866455,0.5148905515670776,6.051488876342773,-1.3434070348739624,4.044702053070068,-2.9749348163604736,3.6444151401519775,-3.7366437911987305,3.5571837425231934,True,-0.0147633831948041,-0.0144503759220242,0.0014257000293582,0.0014926897129043,1452.7457275390625,194.003173828125,604800.0,0.0,0.0,-0.6135204434394836,0.3854546546936035,-0.4195731580257416,0.053720474243164,1.5705817937850952,-0.4195731580257416,1.2576606273651123,-0.5758647322654724,1.2051368951797483,-0.6147708892822266,,,,,,b'x\x85\x05\x0f\xb25\xf5\xdd\xab\xffL\xf5\xd4\xe8\xfd\xcb',1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,127.0,127.0,0.0,0.0,0.0,0.0,5000.0,5000.0,1000.0,1000.0,28.0,28.0,4096.0,4096.0,80.0,200.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000119209289,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,-0.3000000119209289,1.899999976158142,2900.0,3100.0,,,0.0,72.0,4950.0,5050.0,2.700000047683716,3.5,0.0099999997764825,70.0,0.0,0.0599999986588954,,,167.0,,,,4950.0,5050.0,2.700000047683716,3.5,0.0099999997764825,70.0,0.0,0.0599999986588954,,,167.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.7599999904632568,0.8999999761581421,,,,,,,,,,,0.449999988079071,0.6499999761581421,,,,,,,,,,,0.7200000286102295,0.8500000238418579,,,,,0.4600000083446502,1.1299999952316284,,,,,,,,,,,,,,,,,,,0.8500000238418579,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-1.0,,,,,,,,,,,1.0,1.0,-0.1099999994039535,0.0299999993294477,-0.1099999994039535,0.0299999993294477,,,9.999999747378752e-06,0.0120000001043081,,,,,604800.0,604800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16544.0,26.0,CN-100341,86,3330185002,2022-08-23,362310319,362301707,91548967,362304225,132.0,27.45203018188477,33.854427337646484,27.66299057006836,33.663055419921875,26.625568389892575,17.29660987854004,48.19869995117188,11.084789276123049,102041.0859375,41.117000579833984,64.0,2431.144775390625,2514.2412109375,0.0523229055106639,0.006861800327897,30.383941650390625,3.555000066757202,16.934999465942383,1840.032958984375,1840.880615234375,0.0365686789155006,0.0054420814849436,63.16992568969727,3.134999990463257,16.1875,1482.291015625,1482.7784423828125,0.0398876816034317,0.0059212292544543,42.60436630249024,3.2850000858306885,13.460000038146973,0.7857136726379395,0.4513572156429291,0.4474250972270965,0.0052169682458043,0.0,0.7664648294448853,130.0,140.0,22.0,28.0,30.0,50.0,22.0,28.0,30.0,50.0,,,,,,,,,,,,,55.0,,1665.0,3000.0,1767.0,3000.0,0.0049999998882412,0.1299999952316284,9.999999747378752e-06,0.0750000029802322,,,,,,,1683.0,2300.0,1683.0,2300.0,0.0049999998882412,0.1000000014901161,9.999999747378752e-06,0.0750000029802322,,,,,,,1109.0,2131.0,1109.0,2131.0,-0.0149999996647238,0.1000000014901161,9.999999747378752e-06,0.0750000029802322,,,,,,,,,,,,0.0130000002682209,,3.0,,,,,3.0,5.0,1.0,7545.0,20230306-065925-346,1.0,31.0,D511C38C-23B7-4D71-A2E3-73C5B46B6BC4,300780,2.0,1,2023-03-06 06:59:25.352144,2023-03-06 15:09:02.574,2023-03-06 07:09:02.574,30.0,,86,SEN55\3.000.560-006\MC03\2023_03\20230306_CN-100341_0030,428758.0,428758.0,278229.0,T008016,5.0,4.0,5.0,6,0.0,5.0,0.0,11.0,1.0,CN-SHA-M-100018,Production,1.0,CN-100341,,3.000.560-006,SEN55-PM2.5
12750,2023-03-06 18:37:00,90002911040,01,7572.0,430526.0,7572.0,1.0,46.0,15.0,0.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,True,True,AC7E5BAA8E9C3A35,-6.017271264025232e+18,True,03/06/2023 00:00:00,True,True,1.0,127.0,False,0.0,5000.0,1000.0,28.0,4096.0,119.0,5.0,0.0,0.0,0.0,0.4887910187244415,0.7436215877532959,0.7398062348365784,0.6936400532722473,0.702415406703949,-0.0248095355927944,3023.0,3062.0,39.0,4995.0,3.028977155685425,8.053529739379883,0.0062190280295908,0.2313828021287918,336.3275756835937,0.2048469632863998,4995.0,3.024545907974243,7.964303493499756,0.0039304452948272,0.1804513037204742,313.5,0.158455803990364,True,0.0,0.0,0.8907425999641418,0.3565742373466491,0.1665069013833999,0.0979044735431671,0.1272065192461013,0.1610622704029083,0.5575003027915955,0.3256186842918396,0.2119709253311157,0.1517913192510604,0.2701371014118194,0.6649958491325378,0.8000497221946716,0.7930322289466858,0.805690348148346,0.8449305295944214,0.8449305295944214,0.8449305295944214,5.482407093048096,6.314094066619873,6.329068183898926,6.33034610748291,6.331094741821289,0.6332307457923889,0.623677134513855,1.11321222782135,1.5069175958633425,1.6771674156188965,3.149267196655273,4.428772449493408,4.899270534515381,4.977766513824463,4.992268562316895,-0.0061699310317635,-6.186134338378906,-0.1045974120497703,-3.114811897277832,2.1866660118103027,-0.8216608762741089,4.155672550201416,-0.4341990053653717,5.007128715515137,-0.3646684885025024,0.7992022037506104,11.668540954589844,0.9102877378463744,9.428906440734863,-1.3417354822158811,7.150728702545166,-3.310741901397705,6.76454496383667,-4.162198066711426,6.695763111114502,True,-0.0468288883566856,-0.0467239618301391,0.0012059019645676,0.0012200655182823,1536.8773193359375,205.1957092285156,604800.0,0.0,0.0,0.0077201128005981,0.5301548838615417,0.1149058789014816,0.3303470909595489,1.6297296285629272,0.1149058938026428,1.2552088499069214,0.064187467098236,1.2030010223388672,0.0544625706970691,,,,,,b'x\x85\x05\x0f\xb25\xf5\xdd\xab\xffL\xf5\xd4\xe8\xfd\xcb',1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,127.0,127.0,0.0,0.0,0.0,0.0,5000.0,5000.0,1000.0,1000.0,28.0,28.0,4096.0,4096.0,80.0,200.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000119209289,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,0.1000000014901161,1.0,-0.3000000119209289,1.899999976158142,2900.0,3100.0,,,0.0,72.0,4950.0,5050.0,2.700000047683716,3.5,0.0099999997764825,70.0,0.0,0.0599999986588954,,,167.0,,,,4950.0,5050.0,2.700000047683716,3.5,0.0099999997764825,70.0,0.0,0.0599999986588954,,,167.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.7599999904632568,0.8999999761581421,,,,,,,,,,,0.449999988079071,0.6499999761581421,,,,,,,,,,,0.7200000286102295,0.8500000238418579,,,,,0.4600000083446502,1.1299999952316284,,,,,,,,,,,,,,,,,,,0.8500000238418579,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-1.0,,,,,,,,,,,1.0,1.0,-0.1099999994039535,0.0299999993294477,-0.1099999994039535,0.0299999993294477,,,9.999999747378752e-06,0.0120000001043081,,,,,604800.0,604800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16571.0,26.0,CN-100340,84,3330203702,2022-12-14,237150634,237142010,84382191,362308299,134.0,27.88707160949707,35.25279235839844,27.892412185668945,35.25914764404297,26.794464111328125,7.116299629211426,38.615116119384766,18.490501403808597,102089.8359375,40.354000091552734,62.0,1745.7425537109375,1781.5272216796875,0.1203564330935478,0.0073428614996373,32.33188247680664,3.191999912261963,16.121999740600586,2004.5814208984373,2005.3245849609373,0.0268688146024942,0.0064243380911648,59.05606460571289,2.1600000858306885,18.149999618530277,1614.9591064453125,1615.3974609375,0.018202006816864,0.0063218427821993,38.4980354309082,5.565000057220459,11.15999984741211,0.6809282898902893,0.4505306184291839,0.4469649493694305,0.0050147017464041,0.0,0.8572490811347961,130.0,140.0,22.0,28.0,30.0,50.0,22.0,28.0,30.0,50.0,,,,,,,,,,,,,55.0,,1665.0,3000.0,1767.0,3000.0,0.0049999998882412,0.1299999952316284,9.999999747378752e-06,0.0750000029802322,,,,,,,1683.0,2300.0,1683.0,2300.0,0.0049999998882412,0.1000000014901161,9.999999747378752e-06,0.0750000029802322,,,,,,,1109.0,2131.0,1109.0,2131.0,-0.0149999996647238,0.1000000014901161,9.999999747378752e-06,0.0750000029802322,,,,,,,,,,,,0.0130000002682209,,3.0,,,,,6.0,5.0,1.0,7572.0,20230306-103700-314,1.0,31.0,A3B68A5D-7BA6-48DB-B1ED-02375A34E49E,301214,2.0,1,2023-03-06 10:37:00.317647,2023-03-06 18:46:32.511,2023-03-06 10:46:32.511,44.0,,84,SEN55\3.000.560-006\MC03\2023_03\20230306_CN-100340_0044,430526.0,430526.0,279250.0,,2.0,0.0,2.0,46,1.0,13.0,0.0,11.0,8.0,CN-SHA-M-100023,Production,8.0,CN-100340,,3.000.560-006,SEN55-PM2.5
